fingerprint,title,author,hostname,date,categories,tags,id,license,source,source-hostname,excerpt,filename
h7PfiqkR32Y5yFyMTJ2vIcNOX4A=,The Magician's Apprentice,Jeffvandermeer,weirdfictionreview.com,2012-07-03,Fiction,,,,https://weirdfictionreview.com/2012/07/the-magicians-apprentice-by-tamsyn-muir/,Weird Fiction Review,"Tamsyn Muir is based in Wellington, New Zealand, where she divides her time between writing, teaching and dogs. A graduate of the Clarion Writers’ Workshop 2010, her work has previously appeared in Fantasy Magazine and Weird Tales. She also has a story forthcoming in Nightmare magazine. The disturbing “The Magician’s Apprentice” was first published in Weird Tales #359. — The […]",./scrape/jsonfiles/BkgrFCw0rn80FIiIwpMX5gb7mIA.json
3rezHHgf6gZu1O7GDBWWtBWPcws=,The Lost Machine: Chapter Nine,David Davis,weirdfictionreview.com,2016-02-17,Fiction;The Lost Machine,,,,https://weirdfictionreview.com/2016/02/the-lost-machine-chapter-nine/,Weird Fiction Review,"WFR is proud to serialize The Lost Machine in support of its author and illustrator, Richard A. Kirk. We will be reprinting the entire novel with its illustrations over the course of five weeks with a new chapter every Monday and Wednesday. Wherever possible, formatting has been made to match that available in the e‑book. This part of […]",./scrape/jsonfiles/qmdG47SdwXOJRC5wz+RZk3wZy04.json
tpOhJYKiVFULBvlGMJ5xXSBOczc=,The Fork,Jeffvandermeer,weirdfictionreview.com,2013-06-18,Fiction,,,,https://weirdfictionreview.com/2013/06/the-fork-by-jeffrey-thomas/,Weird Fiction Review,"(Video for the ODD? anthology containing “The Fork.”) Jeffrey Thomas is a prolific writer of science fiction and horror, best known for his stories set in the nightmarish future city called Punktown, such as the novel Deadstock (Solaris Books) and the collection Punktown (Ministry of Whimsy Press), from which a story was reprinted in St. Martin’s The Year’s […]",./scrape/jsonfiles/qsdT2JOQZqYsJscrrMl6zxvKdDs.json
W8/AwraTL9TCaG5rMS4OClYuDLk=,The Horror from the Bridge,Jeffvandermeer,weirdfictionreview.com,2011-12-05,Fiction,,,,https://weirdfictionreview.com/2011/12/the-horror-from-the-bridge/,Weird Fiction Review,"Ramsey Campbell is one of those iconic, award-winning British writers of weird and horror fiction who needs little or no introduction. And as is widely known, early in his career he was championed by August Derleth, the keeper of H.P. Lovecraft’s legacy. The front matter for this new edition notes, “After Lovecraft’s death August Derleth […]",./scrape/jsonfiles/8HQdjcZSK7nvvBTsd0o8dX22WbI.json
AJTYpZeCW8R37Z+h9JkEH4xuCPA=,Song of the Black Dog,Jeffvandermeer,weirdfictionreview.com,2012-01-30,Fiction,,,,https://weirdfictionreview.com/2012/01/song-of-the-black-dog/,Weird Fiction Review,"The prolific and high-respected U.S. writer Kit Reed has stories coming out this year in Asimov’s SF Magazine and The Yale Review, and previously has appeared in Omni, the Kenyon Review, The North Anthology of American Literature, and The Magazine of Fantasy & Science Fiction Her most recent novel is Enclave. Others include Thinner Than Thou, which won an ALA Alex […]",./scrape/jsonfiles/9nrK0LQdBSau8UVz0dHHtliR2j0.json
vLAaPXmcnVYxHEZ8Pqyu1JypIXs=,An Incident at Agate Beach,Adam Mills,weirdfictionreview.com,2013-07-02,Fiction,,,,https://weirdfictionreview.com/2013/07/an-incident-at-agate-beach/,Weird Fiction Review,"Marly Youmans is the author of eleven books, primarily novels and poetry, along with several Southern fantasy novels for young adults. Her most recent books are: a novel, A Death at the White Camellia Orphanage (Mercer University Press, 2012), which won The Ferrol Sams Award for Fiction and took home the silver in the ForeWord BOTYA fiction […]",./scrape/jsonfiles/RqpOBdalPKf2PSim5ZBWkuqJy-4.json
MdFB0fPYisfFooWbzdZu0okV5r0=,"""The Voice of The People"" by Alison Moore",David Davis,weirdfictionreview.com,2017-07-06,Fiction,alison moore;fiction;shadows and tall trees;undertow publications;weird fiction,,,https://weirdfictionreview.com/2017/07/the-voice-of-the-people/,Weird Fiction Review,"Today we’re featuring a story from the 2017 anthology, Shadows and Tall Trees 7, the seventh entry in the acclaimed series of all-original weird fiction from Undertow Publications. Alison Moore’s first novel, The Lighthouse, won the McKitterick Prize and was shortlisted for the Man Booker Prize and the National Book Awards. Reviewing her latest novel, Death and the […]",./scrape/jsonfiles/vwh1TCwGSI64EM1TVfHfSjdWGqo.json
bqUbKtx/E+uzUPLYhwZUXK1n3YY=,Ghoulbird,David Davis,weirdfictionreview.com,2015-04-10,Fiction;Weird Birds,weird birds;weird fiction,,,https://weirdfictionreview.com/2015/04/ghoulbird/,Weird Fiction Review,"Translated into English by Gio Clairval My old friend, Dr. *** from Chateauroux, had recommended that I visit the manor of Guernipin in Brenne, between Mezières and Rosnay, if the master of the house was kind enough to invite me, his mood being such that he was seldom inclined to grant the requests of the strangers […]",./scrape/jsonfiles/6GmthcWyL3mgcL6dD057Tnk1s8c.json
WRUm0+nWEK3B4yABh1jzuqc5I4Y=,"""A Room in Dodge City Vol. 2 Excerpt: The Harmless Slaughterer"" by David Leo Rice",David Davis,weirdfictionreview.com,2017-08-22,Fiction,David Leo Rice;fiction;film;surrealism,,,https://weirdfictionreview.com/2017/08/room-dodge-city-vol-2-excerpt-harmless-slaughterer/,Weird Fiction Review,"Today we are featuring the first of two excerpts from David Leo Rice’s A Room in Dodge City Volume 2. Weird Fiction Review recently interviewed Rice, a Brooklyn-based Weird author whose work has been published in The Collagist, Black Clock, Vol. 1 Brooklyn, Hobart, The Rumpus, and elsewhere. As well as writing, Rice also creates surreal animations and is working on […]",./scrape/jsonfiles/gnNtwYF-lU8kkVB9yW6IqlREZx4.json
tLoBaEBIFCPpWUEHP4ReA0cADYk=,The Lost Machine: Chapter One,David Davis,weirdfictionreview.com,2016-01-20,Fiction;The Lost Machine,illustrated fiction;the lost machine,,,https://weirdfictionreview.com/2016/01/the-lost-machine-chapter-one/,Weird Fiction Review,"WFR is proud to serialize The Lost Machine in support of its author and illustrator, Richard A. Kirk. We will be reprinting the entire novel with its illustrations over the course of the next five weeks with a new chapter every Monday and Wednesday. Wherever possible, formatting has been made to match that available in the e‑book. This […]",./scrape/jsonfiles/TS48DxA9kW89r3SHwakAqb7Wz2Q.json
09XWK7VEhFvF3JmSFJP7YMM8Q7Q=,The Engine of Desire,Adam Mills,weirdfictionreview.com,2012-12-04,Fiction,,,,https://weirdfictionreview.com/2012/12/the-engine-of-desire/,Weird Fiction Review,"Livia Llewellyn is a writer of horror, dark fantasy and erotica. A graduate of Clarion 2006, her fiction has appeared in ChiZine, Subterranean, Sybil’s Garage, PseudoPod, Apex Magazine, Postscripts, The Magazine of Bizarro Fiction, and numerous anthologies. Her first collection of short fiction, Engines of Desire: Tales of Love & Other Horrors, was published in 2011 by Lethe […]",./scrape/jsonfiles/8bFcLM7WLD1Cnx2kYDSrwRYfxfg.json
+dt8ZnInFc6B948boOwnq+pVWa8=,The Din of Celestial Birds,David Davis,weirdfictionreview.com,2015-04-17,Fiction;Weird Birds,fiction;weird fiction,,,https://weirdfictionreview.com/2015/04/the-din-of-celestial-birds/,Weird Fiction Review,"When he returned, stumbling down the mountain and out of the jungle, he did not remember anything beyond having entered the stone hovel and seen, in the far corner of the dirt floor, a cage, partly covered in a feathered cloak. Even from the door, it did not seem that the hovel had been entered or the […]",./scrape/jsonfiles/9IyLmguH23Z5o9Qv5gDWRXDb4uE.json
ql/oRwhKUGQgNOJg6bAAC5yZa5k=,The Trepanist,Adam Mills,weirdfictionreview.com,2015-12-09,Fiction,,,,https://weirdfictionreview.com/2015/12/the-trepanist/,Weird Fiction Review,"We’re delighted to present the following excerpt from Leena Krohn’s short novel Datura (trans. Anna Volmari and J. Robert Tupasela), available as part of the author’s Collected Fiction, just released by Cheeky Frawg Books (and also available as part of this StoryBundle). The novel as a whole is about a narrator who works for New Anomalist, a fringe […]",./scrape/jsonfiles/axe3CKCUWth1NYQ0e1o3WznoiLo.json
HvxXham6ZFby362cyefwuNWjsw8=,Senbazuru,Adam Mills,weirdfictionreview.com,2013-09-10,Fiction,,,,https://weirdfictionreview.com/2013/09/senbazuru/,Weird Fiction Review,"Victoria (V.H.) Leslie is a writer whose work has appeared in Black Static, Interzone, and Shadows and Tall Trees. She also writes academic pieces for a range of literary publications, as well as a monthly column for This is Horror, focusing on the roots of the genre. She recently received an Honorable Mention from Ellen Datlow for her story ‘Skein […]",./scrape/jsonfiles/R8M4U--aSiCWdjmJqnjEjjUK52Y.json
Et1TVAgEluBsFHhQZT2pXvpcL7s=,The Miracle of Consciousness,Adam Mills,weirdfictionreview.com,2013-04-23,Fiction,,,,https://weirdfictionreview.com/2013/04/the-miracle-of-consciousness/,Weird Fiction Review,"Nike Sulway is an Australian author who lives and works in Brisbane. In 2000, Nike won the Queensland Premier’s Literary Award for Best Emerging Queensland Author for her novel, The Bone Flute, which was released by UQP in 2001 and subsequently shortlisted in the Commonwealth Writers Awards. Her children’s book, What the Sky Knows, was […]",./scrape/jsonfiles/kumD-R1Oaoz4pmPdZZYte49NaQg.json
mlUUoJY8TwSEdGrSnaXNhoM1rlQ=,"Deadfall Hotel: ""The King of the Cats,"" Part 3",Jeffvandermeer,weirdfictionreview.com,2011-12-15,Fiction,,,,https://weirdfictionreview.com/2011/12/deadfall-hotel-the-king-of-the-cats-part-3/,Weird Fiction Review,"Steve Rasnic Tem’s Deadfall Hotel has been keenly anticipated by weird fiction geeks for more than two decades, ever since horror icon Charles L. Grant published the story “Bloodwolf” in his anthology Shadows 9 (1986). Tem, a winner of the World Fantasy Award and British Fantasy Award, noted that the story was the seed for a much […]",./scrape/jsonfiles/4xTxgf0XXugFyHu9wJsiSalZSJY.json
pUjBpvsItXRWjSXOHSrtHHgX4MY=,"Ajantala, the Noxious Guest",Adam Mills,weirdfictionreview.com,2013-01-07,Fiction,,,,https://weirdfictionreview.com/2013/01/ajantala-the-noxious-guest/,Weird Fiction Review,"Amos Tutuola (1920 — 1997) was a largely self-taught Nigerian writer who became internationally praised for books based in part on Yoruba folktales, especially the phantasmagorical The Palm-Wine Drinkard (1952). Welsh poet Dylan Thomas called the novel “thronged, grisly and bewitching,” bringing it even more attention. Tutuola was criticized in Nigeria for the novel’s “primitive” style, seen to […]",./scrape/jsonfiles/CXfYY5Y01vsSXMwCca0Bs7CNZJw.json
apWH7uOHGWY0qUrqHRW+PsIv6wA=,The Lake,David Davis,weirdfictionreview.com,2016-06-20,Fiction,Matthew Cheney,,,https://weirdfictionreview.com/2016/06/the-lake/,Weird Fiction Review,"The following story originally appeared in Matthew Cheney’s new collection, Blood: Stories (Black Lawrence Press, 2016). It originally appeared in Lady Churchill’s Rosebud Wristlet #21 (2007). This is the first time it has appeared online. — Weird Fiction Review Editors They wouldn’t allow us near the lake when they hauled the bodies out. We stood, huddled against each […]",./scrape/jsonfiles/c3SxAs9VaxWFy4V4120mepezXxs.json
Jv8vIsRWNshUAffdxVTuaXIj6s0=,The Divinity Student: Part Five,Adam Mills,weirdfictionreview.com,2013-09-23,Fiction;The Divinity Student,,,,https://weirdfictionreview.com/2013/09/the-divinity-student-part-five/,Weird Fiction Review,"The following is an excerpt from Michael Cisco’s novel The Divinity Student, currently available in e‑book form from Cheeky Frawg Books, in addition to several other of his novels. WFR is proud to serialize The Divinity Student in support of the author and his books, and we will be reprinting the entire novel over the […]",./scrape/jsonfiles/tKX0NaiLSyMf-tjv79sYiIjRzVg.json
ytuF0UMPt+sJH3DZnMRNGpLMBXg=,"Creepy Classic: ""The Yellow Wallpaper""",Jeffvandermeer,weirdfictionreview.com,2011-12-05,Fiction,,,,https://weirdfictionreview.com/2011/12/creepy-classic-the-yellow-wallpaper/,Weird Fiction Review,"It is very seldom that mere ordinary people like John and myself secure ancestral halls for the summer. A colonial mansion, a hereditary estate, I would say a haunted house, and reach the height of romantic felicity — but that would be asking too much of fate! Still I will proudly declare that there is something queer about it. Else, why should it […]",./scrape/jsonfiles/1fTEYnHiWxIxvKR7Xb3eUCYNF-8.json
1sYaQGc5fOYJ2CKvpkEkXC6GdBc=,Rediffusion,Adam Mills,weirdfictionreview.com,2013-04-09,Fiction,,,,https://weirdfictionreview.com/2013/04/rediffusion/,Weird Fiction Review,"Rhys Hughes is a Welsh writer of fantasy, specualtive fiction, and magic realism who often uses comedy and absurdism to examine philosophical issues. Hughes is immensely prolific, having written hundreds of short stories, ebooks, novellas, and novels. His main project is a story cycle consisting of exactly 1000 linked stories bound under the overall title of Pandora’s […]",./scrape/jsonfiles/6rfLOW+WK0Gc7mI61bkadReDnDA.json
FMh7CmJwD+2UNe3yIan/0ycGIeY=,Excerpt: The Beak Doctor,Adam Mills,weirdfictionreview.com,2012-03-05,Fiction,,,,https://weirdfictionreview.com/2012/03/excerpt-the-beak-doctor-by-eric-basso/,Weird Fiction Review,"Weirdfictionreview.com is proud to present an excerpt from Eric Basso’s novella “The Beak Doctor,” featured in The Weird: A Compendium of Strange and Dark Stories. It is also the title work of Basso’s collection of short fiction, The Beak Doctor: Short Fiction 1972 – 1976. “The Beak Doctor” has had a cult following among avant-garde gothic writers since it was […]",./scrape/jsonfiles/5QEmbG8uJtB5T3Oes8bfS4IPJzk.json
tpOhJYKiVFULBvlGMJ5xXSBOczc=,The Fork,Jeffvandermeer,weirdfictionreview.com,2013-06-18,Fiction,,,,https://weirdfictionreview.com/2013/06/the-fork-by-jeffrey-thomas/,Weird Fiction Review,"(Video for the ODD? anthology containing “The Fork.”) Jeffrey Thomas is a prolific writer of science fiction and horror, best known for his stories set in the nightmarish future city called Punktown, such as the novel Deadstock (Solaris Books) and the collection Punktown (Ministry of Whimsy Press), from which a story was reprinted in St. Martin’s The Year’s […]",./scrape/jsonfiles/2Az+R7IKRc3RfAL4FhACJHmyiG8.json
yPNcFb8tU/umZ8tQG04wN6FWKcE=,Buddha Nostril Bird,Adam Mills,weirdfictionreview.com,2013-08-06,Fiction,,,,https://weirdfictionreview.com/2013/08/buddha-nostril-bird/,Weird Fiction Review,"This week’s featured story is “Buddha Nostril Bird,” written by John Kessel and originally published in Asimov’s Science Fiction in 1990. This story has subsequently been reprinted numerous times, most recently in The Collected Kessel, available in ebook form. It is also featured in the anthology The Secret History of Science Fiction, which Kessel co-edited alongside […]",./scrape/jsonfiles/R3O-xHEaMKAWqAj0+tH2VH8Q+fo.json
KZknakJi+wsnDbzkWoy8z63D9nc=,The Divinity Student: Part Six,Adam Mills,weirdfictionreview.com,2013-09-26,Fiction;The Divinity Student,,,,https://weirdfictionreview.com/2013/09/the-divinity-student-part-six/,Weird Fiction Review,"The following is an excerpt from Michael Cisco’s novel The Divinity Student, currently available in e‑book form from Cheeky Frawg Books, in addition to several other of his novels. WFR is proud to serialize The Divinity Student in support of the author and his books, and we will be reprinting the entire novel over the […]",./scrape/jsonfiles/kK7YaESpF573mkjmsZfoBZeiZA0.json
