fingerprint,title,author,date,series,categories,tags,id,license,comments,source,hostname,source-hostname,excerpt,filename,has_text
FyPfGGF8eUCnSOWX8VDYUqc1Y34=,When Gods and Vampires Roamed Miami,Kendare Blake,2014-09-16,,Fantasy;Young Adult,Edited By Melissa Frain;Fantasy;Goddess Wars;Godless;Kendare Blake;Original Fiction;Short Fiction;Tor Com Original;When Gods And Vampires Roamed Miami;Young Adult,134584,,,https://www.tor.com/2014/09/16/when-gods-and-vampires-roamed-miami-kendare-blake/,tor.com,Tor.com,“When Gods and Vampires Roamed Miami” is the story of when immortal teen goddess Athena is mistaken for a vampire by a desperate youth who refuses to leave her side until she turns him.…,./scrape/jsonfiles/y5QBEbtBPq-YBnJJNS7xK2piYyw.json,TRUE
fc/4hvPWmlv0a4SLpeGjNnANWJM=,Selfies,Lavie Tidhar,2014-09-17,,Fantasy;Horror,Dark Fantasy;Edited By Ellen Datlow;Fantasy;Lavie Tidhar;Original Fiction;Selfies;Short Fiction;Short Stories;Tor Com Original,134630,,,https://www.tor.com/2014/09/17/selfies-lavie-tidhar/,tor.com,Tor.com,"“Selfies,” by Lavie Tidhar, is a creepy little horror tale about the fate of a young woman who makes the mistake of a lifetime when she buys a new phone in the local mall.",./scrape/jsonfiles/uMNQl+aSOIxsk-kBlBjWrzR1UJo.json,TRUE
FWTql6lF/HWgVO/eJF1lelrsH74=,The Golden Apple of Shangri-La,David Barnett; Davidbarnett Wordpress Com,2014-09-23,,Fantasy;Steampunk,David Barnett;Edited By Claire Eddy;Fantasy;Gideon Smith;Original Fiction;Short Fiction;Short Stories;Steampunk;The Golden Apple Of Shangri La;Tor Com Original,135103,,,https://www.tor.com/2014/09/23/the-golden-apple-of-shangri-la-david-barnett/,tor.com,Tor.com,"Flying straight from the pages of the Gideon Smith steampunk novels is airship pilot Rowena Fanshawe, who in this tale pre-dating the books discovers that heroes do not necessarily always behave wi…",./scrape/jsonfiles/ViGM1P977Y-o+aD28fqeeAUxLDQ.json,TRUE
dXAuPTE8xVTqL2OehHgVSep/8F0=,Midway Relics and Dying Breeds,Seanan McGuire,2014-09-24,,Apocalyptic And Post Apocalyptic;Science Fiction,Edited By Patrick Nielsen Hayden;Midway Relics And Dying Breeds;Novelette;Original Fiction;Science Fiction;Seanan Mcguire;Short Fiction;Tor Com Original,135231,,,https://www.tor.com/2014/09/24/midway-relics-and-dying-breeds-seanan-mcguire/,tor.com,Tor.com,"The trouble with wanting to do the right thing is that frequently the right thing today is the wrong thing for tomorrow, or the wrong thing for the people who are standing between you and your perf…",./scrape/jsonfiles/VkdjAmtOpVmk1ahD7yv-oeBw0YI.json,TRUE
QzRc0ffTEhl+48arfa93C1CCrfM=,Con/Game,Cory Doctorow; Jen Wang,2014-09-30,,,Comics;Con Game;Cory Doctorow;In Real Life;Jen Wang;Original Fiction;Tor Com Original,135561,,,https://www.tor.com/2014/09/30/con-game-cory-doctorow-jen-wang/,tor.com,Tor.com,"Anda loves Coarsegold Online, the massively-multiplayer role playing game that she spends most of her free time on. It’s a place where she can be a leader, a fighter, a hero. It’s a place where she…",./scrape/jsonfiles/gQquDBkEQQQu2Y7Ctyl+uBdmxGY.json,TRUE
sz/KdnDdfqtTosBjUKMCnEdLOf4=,Daughter of Necessity,Marie Brennan; Www Swantower Com,2014-10-01,,Fairy Tales And Folklore;Fantasy,Daughter Of Necessity;Edited By Paul Stevens;Fantasy;Folklore And Mythology;Marie Brennan;Original Fiction;Short Fiction;Short Stories;Tor Com Original,135789,,,https://www.tor.com/2014/10/01/daughter-of-necessity-marie-brennan/,tor.com,Tor.com,"By day she crafts; by night she unmakes. Surely somewhere, in all the myriad crossings of the threads, there is a future in which all will be well. Marie Brennan offers an intriguing new spin on a …",./scrape/jsonfiles/w0fDmOAK69rMKMaQfYuSbBfb0Ug.json,TRUE
J62hysuqQtbHWICZu2yVmTSKKrg=,Mrs. Sorensen and the Sasquatch,Kelly Barnhill,2014-10-08,,Fantasy;Romantic,Edited By Ann Vandermeer;Fantasy;Kelly Barnhill;Mrs Sorensen And The Sasquatch;Original Fiction;Short Fiction;Short Stories;Tor Com Original,136332,,,https://www.tor.com/2014/10/08/mrs-sorensen-and-the-sasquatch-kelly-barnhill/,tor.com,Tor.com,"When Mr. Sorensen—a drab, cipher of a man—passes away, his lovely widow falls in love with a most unsuitable mate. Enraged and scandalized (and armed with hot-dish and gossip and seven-layer bars),…",./scrape/jsonfiles/9Ueyzuh2999AHDcyqHgsuXkDBYg.json,TRUE
4ZEvgYY5oKe7MgqSlXsEv7ywtY0=,The Girl in the High Tower,Gennifer Albin,2014-10-14,,Science Fiction;Young Adult,Edited By Janine Omalley;Fantasy;Original Fiction;Short Fiction;Short Stories;The Girl In The High Tower;Tor Com Original;Young Adult,136783,,,https://www.tor.com/2014/10/14/the-girl-in-the-high-tower-gennifer-albin/,tor.com,Tor.com,"In Arras time and space can be manipulated—and so can people. Beautiful Spinsters work day and night in four coventries to ensure a perfect world, but above them all, at the top of the high tower, …",./scrape/jsonfiles/oCO7aCXE7cpQFrLHweZwxqygNGU.json,TRUE
eyBFEEtd+xwwTnxnxbKSHSsgywY=,Nuestra Señora de la Esperanza,Carrie Vaughn,2014-10-15,Wild Cards Original Fiction,Fantasy;Urban Fantasy,Carrie Vaughn;Edited By George R R Martin;Nuestra Senora De La Esperanza;Original Fiction;Short Fiction;Short Stories;Tor Com Original;Wild Cards,136907,,,https://www.tor.com/2014/10/15/nuestra-senora-de-la-esperanza-carrie-vaughn/,tor.com,Tor.com,"The Wild Cards universe has been thrilling readers for over 25 years. In Carrie Vaughn’s “Nuestra Señora de la Esperanza,” ace Ana Cortez discovers that sometimes to be truly healed, you must retur…",./scrape/jsonfiles/Er0kUviabM+I+FliOhJ7Ptv36VM.json,TRUE
fTWr+juU9FssCpQ35u1ol6holL8=,This Chance Planet,Elizabeth Bear,2014-10-22,,Fantasy;Urban Fantasy,Edited By Ellen Datlow;Elizabeth Bear;Original Fiction;Science Fiction;Short Fiction;Short Stories;This Chance Planet;Tor Com Original;Urban Fantasy,137424,,,https://www.tor.com/2014/10/22/this-chance-planet-elizabeth-bear/,tor.com,Tor.com,"“This Chance Planet” by Elizabeth Bear is a near future science fiction story about a young Russian waitress with ambitions to become an engineer and her musician boyfriend, who wants her to gestat…",./scrape/jsonfiles/rglgwtEkXCgqN6G8BgllTzBUL0A.json,TRUE
n4bOlXqqA4jeTpgiRnpKkw6LnKw=,A Kiss with Teeth,Max Gladstone,2014-10-29,,Fantasy;Horror,A Kiss With Teeth;Edited By Marco Palmieri;Fantasy;Horror;Max Gladstone;Short Fiction;Short Stories;Tor Com Original,137983,,,https://www.tor.com/2014/10/29/a-kiss-with-teeth-max-gladstone/,tor.com,Tor.com,Vlad has grown distant from his wife. His son has trouble at school. And he has to keep his sharp teeth hidden.,./scrape/jsonfiles/WSYZDw28KrUe1p0h-hGD9OCemnM.json,TRUE
dtPgIC1v0BxWkke+iSyivWvzIfE=,Morph,David Lubar,2014-10-31,,,David Lubar;Extremities;Horror;Morph;Reprints;Short Stories,138303,,,https://www.tor.com/2014/10/31/morph-david-lubar/,tor.com,Tor.com,"When Andy notices a suspicious character preying on Chinatown smugglers, he follows a path that leads him to horrible, life-threatening discoveries.",./scrape/jsonfiles/ojbgAnazusuclHVsZfrj4VXTnjw.json,TRUE
zU3OF6RzGeP1vCMUG+4XCp/oKXI=,Where the Lost Things Are,Rudy Rucker; Terry Bisson,2014-11-05,,Humor;Science Fiction,Edited By Patrick Nielsen Hayden;Humor;Rudy Rucker;Science Fiction;Short Fiction;Short Stories;Terry Bisson;Tor Com Original;Where The Lost Things Are,138673,,,https://www.tor.com/2014/11/05/where-the-lost-things-are-rudy-rucker-terry-bisson/,tor.com,Tor.com,"Thanks to “bluegene,” life is long. But out Route 42 near Goshen, it’s also kind of dull. Just the thing to encourage an expedition into the only actual other universe, the place where…but that wou…",./scrape/jsonfiles/C0rKh54dzZrSdeNQ93TXgyWwM88.json,TRUE
wlLSR88sdstkWIeVVJshpN9W73k=,The Walk,Dennis Etchison,2014-11-12,,,Dennis Etchison;Edited By Ellen Datlow;Fantasy;Horror;Short Stories;The Walk;Tor Com Original,139209,,,https://www.tor.com/2014/11/12/the-walk-dennis-etchison/,tor.com,Tor.com,"“The Walk,” by Dennis Etchison, is a neat little horror story about the dog eat dog world of Hollywood in which a director and writer have very different ideas of how their collaboration should pro…",./scrape/jsonfiles/vtZ535y+CAOuTWHnlF3LGTAF7b0.json,TRUE
YhWVF4pLCLe1A8BjnIBOX4Sfrm8=,Where the Trains Turn,Pasi Ilmari Jääskeläinen,2014-11-19,,,Edited By Peter Joseph;Fantasy;Novellas;Pasi Ilmari Jaaskelainen;Short Fiction;Tor Com Original;Translation;Where The Trains Turn,139816,,,https://www.tor.com/2014/11/19/where-the-trains-turn/,tor.com,Tor.com,"Emma Nightingale prefers to remain grounded in reality as much as possible. Yet she’s willing to indulge her nine year-old son Rupert’s fascination with trains, as it brings him closer to his fathe…",./scrape/jsonfiles/nNMQjciB6fW16oTA+W1K3pOeWq0.json,TRUE
/ZRbt/J6uSCQXS4iZAj0mUEzQOM=,Skin in the Game,Sabrina Vourvoulias; Followingthelede Blogspot Com,2014-12-03,,,Edited By Carl Engle Laird;Fantasy;Sabrina Vourvoulias;Short Fiction;Short Stories;Skin In The Game;Tor Com Original;Urban Fantasy,140750,,,https://www.tor.com/2014/12/03/skin-in-the-game-sabrina-vourvoulias/,tor.com,Tor.com,"Three kinds of people live in Zombie City-La Boca Del Diablo: the zombies, los vivos, and the ghosts. Officer Jimena Villagrán, not truly at home with any of these groups, patrols the barrio for st…",./scrape/jsonfiles/9-90ng6kb5pqBk77Uo8D4dCxFlM.json,TRUE
r/ZGSeCvR5ql/agHKp+ujpSQR1k=,Father Christmas: A Wonder Tale of the North,Charles Vess,2014-12-09,,,Charles Vess;Christmas;Fantasy;Father Christmas A Wonder Tale Of The North;Novelette;Short Fiction;Tor Com Original,141088,,,https://www.tor.com/2014/12/09/father-christmas-a-wonder-tale-of-the-north-charles-vess/,tor.com,Tor.com,"A tale of fatherhood, motherhood, what you’d give, and what you’d become.",./scrape/jsonfiles/Icbg2p2PeaWlKnLv-bWbm0Zo-Wo.json,TRUE
fVDGVtb7Jn0aikXfCoUuc7VV9JY=,Burnt Sugar,Lish McBride; Www Lishmcbride Com,2014-12-10,,,Burnt Sugar;Edited By Noa Wheeler;Lish Mcbride;Short Fiction;Short Stories;Tor Com Original;Young Adult,141221,,,https://www.tor.com/2014/12/10/burnt-sugar-lish-mcbride/,tor.com,Tor.com,"Ava, Lock, and Ezra are on assignmentfor the magical mafia, of course. Faced with a gingerbread house, they’re pretty sure that what’s inside isn’t nearly as sweet as the ou…",./scrape/jsonfiles/JLcLb-SKOW4-BX8Rz5lzb8U858U.json,TRUE
yzGZaECmqD6Xbj30IB6tKF71NSw=,Seventh Day of the Seventh Moon,Ken Liu,2014-12-15,,,Kaleidoscope;Ken Liu;Reprints;Seventh Day Of The Seventh Moon;Short Fiction;Short Stories;Twelfth Planet Press;Young Adult,141342,,,https://www.tor.com/2014/12/15/seventh-day-of-the-seventh-moon-ken-liu-reprint/,tor.com,Tor.com,"Ken Liu’s “Seventh Day of the Seventh Moon,” tells the story of Jing and Yuan, a pair of young women in love for the first time in their lives, who’re about to be parted by circumstances beyond the…",./scrape/jsonfiles/WLLfFO7ab5JfE2gsXPBZoNEvtyY.json,TRUE
Axdedeo+xsRH/DIsxyoDUft1iEw=,A Long Spoon,Jonathan L Howard,2014-12-18,,Dark Fantasy;Fantasy,A Long Spoon;Edited By Peter Joseph;Fantasy;Jonathan L Howard;Novelette;Short Fiction;Tor Com Original,144029,,,https://www.tor.com/2014/12/18/a-long-spoon-peter-joseph/,tor.com,Tor.com,"You may have heard of Johannes Cabal; he is a necromancer and a little infamous. He is also very sensitive to attempts on his life. When a murder of crows tries to… well, murder him, and the …",./scrape/jsonfiles/cN1M8WMr5aT26KyIb5-kC9LXLpg.json,TRUE
ttKAkl34TuPh3iLTrL49+/jFhrQ=,Kia and Gio,Daniel José Older,2015-01-06,,,Daniel Jose Older;Edited By Liz Gorinsky;Fantasy;Kia And Gio;Short Fiction;Short Stories;Tor Com Original;Urban Fantasy,144911,,,https://www.tor.com/2015/01/06/kia-and-gio-daniel-jose-older/,tor.com,Tor.com,"Kia’s a week shy of her seventeenth birthday, which is about how old her cousin Gio was six years ago when he just up and went away. Kia’s a little bit in love with Giovanni (and who wa…",./scrape/jsonfiles/AYpXOJz-qyST7iGBaFTmqnsWMrM.json,TRUE
/gqupwMkFojLLjpRnJWmXeJdOf8=,A Beautiful Accident,Peter Orullian,2015-01-07,,,A Beautiful Accident;Edited By Claire Eddy;Epic Fantasy;Fantasy;Novelette;Peter Orullian;Short Fiction;Tor Com Original,144954,,,https://www.tor.com/2015/01/07/a-beautiful-accident-peter-orullian/,tor.com,Tor.com,"In a culture where ritualized torture is used to teach its people strength through long-suffering, a foreign sufferer unintentionally teaches them something stronger . . . something gentler.",./scrape/jsonfiles/eP0VOVjMptAx0awYh-bcpWciw+k.json,TRUE
IeVHX+BQ7PB3UivIIm6+jz2Or/E=,The Last Abbot of Ashk’lan,Brian Staveley,2015-01-13,,,Brian Staveley;Chronicles Of The Unhewn Throne;Fantasy;Reprints;Short Fiction;The Emperors Blades;The Last Abbot;The Last Abbot Of Ashklan;The Providence Of Fire,145396,,,https://www.tor.com/2015/01/13/the-last-abbot-brian-staveley/,tor.com,Tor.com,"As a reward for solving Brian Staveley’s The Last Abbot Scavenger Hunt, Tor.com is pleased to present a previously untold story in his Chronicle of the Unhewn Throne trilogy. LOOK OUT! Everyt…",./scrape/jsonfiles/NAEc7-TJsmc0y5OY2ueSn83VR7Y.json,TRUE
BaZOeT3qqRATxJ/E1WUTPswCiSY=,And the Burned Moths Remain,Benjanun Sriduangkaew,2015-01-14,,,And The Burned Moths Remain;Benjanun Sriduangkaew;Edited By Carl Engle Laird;Science Fiction;Short Fiction;Short Stories;Space Opera;Tor Com Original,145387,,,https://www.tor.com/2015/01/14/and-the-burned-moths-remain-benjanun-sriduangkaew/,tor.com,Tor.com,"The shape of treason is a trunk of thorns, and Jingfei climbs knowing forgiveness waits at the zenith. But for the traitorous Record of Tiansong, who let their planet burn under the guns of the Heg…",./scrape/jsonfiles/hTFyYCcff7U+6ds2Y-80-pfSvVs.json,TRUE
zAQwvulHG76OXNOTwXg1RS15Tgc=,Damage,David D Levine,2015-01-21,,,Damage;David Levine;Edited By Patrick Nielsen Hayden;Science Fiction;Short Stories;Tor Com Original,146677,,,https://www.tor.com/2015/01/21/damage-david-levine/,tor.com,Tor.com,"In the extremities of war, we may know what we’ve been, but not what we will become. “Damage” is a tale of desperate times, desperate measures, and the inner life of a fighter spa…",./scrape/jsonfiles/4WieQUf2ffSPXZ5WIL25DZ6fZt8.json,TRUE
5TNfN2YNfOohApi4sKJRF1foaig=,Scarecrow,Alyssa Wong,2015-01-27,,Dark Fantasy;Horror,Alyssa Wong;Horror;Reprints;Scarecrow,151006,,,https://www.tor.com/2015/01/27/scarecrow/,tor.com,Tor.com,"Tor.com is honored to reprint “Scarecrow,” a horror short story by Alyssa Wong. Originally published in Black Static 42 (September 2014), “Scarecrow” has never before been available to read online.…",./scrape/jsonfiles/J+gS5FCOhB0u-WlsmROabCaeIE4.json,TRUE
wpwbpOc3bdDSXURqnRNecUkP84M=,The Sound of Useless Wings,Cecil Castellucci; Www Tor Com; Bios; Authors; Cecil-Castellucci,2015-01-28,,,Cecil Castellucci;Edited By Connie Hsu;Science Fiction;Short Fiction;Short Stories;The Sound Of Useless Wings;Tin Star;Tor Com Original;Young Adult,151011,,,https://www.tor.com/2015/01/28/useless-wings-cecil-castellucci/,tor.com,Tor.com,"In this prequel to Tin Star, we meet Heckleck, the Hort alien who befriends Tula Bane on the space station Yertina Feray in her fight for survival. In his modest beginnings, Heckleck is raised to u…",./scrape/jsonfiles/sH+1FkFB8bgp7zD085KirdU9D1I.json,TRUE
gwGP5nojt915/p2V3kr11BSwTZc=,The Human Engineer,Jessica Brody; Www Jessicabrody Com,2015-02-03,,,Edited By Janine Omalley;Jessica Brody;Science Fiction;Short Fiction;Short Stories;The Human Engineer;Tor Com Original;Young Adult,151488,,,https://www.tor.com/2015/02/03/the-human-engineer-jessica-brody/,tor.com,Tor.com,Ever since Diotech Corporation released the first artificial womb—a safe and convenient new way to birth human babies—controversy for the cutting-edge product has risen as swiftly as the demand. Fo…,./scrape/jsonfiles/cxurahRWGQY4dlFW66NWJ-0LPWI.json,TRUE
6WlW++rvL5JRFa6qgvYBR1u2Q00=,The Language of Knives,Haralambi Markov,2015-02-04,,Dark Fantasy;Fantasy,Dark Fantasy;Edited By Ann Vandermeer;Fantasy;Haralambi Markov;Short Fiction;Short Stories;The Language Of Knives;Tor Com Original,151637,,,https://www.tor.com/2015/02/04/the-language-of-knives-haralambi-markov/,tor.com,Tor.com,“The Language of Knives” by Haralambi Markov is about the death rituals of this secondary world. A strong-willed daughter is guided by her unloved parent in the customs of how to respec…,./scrape/jsonfiles/Ee2OjQWM9qr0TVseYG0xwL3BB70.json,TRUE
SB0xz+xdJH2hX/p85gX1Ve3GBps=,Acrobatic Duality,Tamara Vardomskaya,2015-02-11,,Science Fiction,Acrobatic Duality;Edited By Ann Vandermeer;Science Fiction;Short Fiction;Short Stories;Tamara Vardomskaya;Tor Com Original,152020,,,https://www.tor.com/2015/02/11/acrobatic-duality-tamara-vardomskaya/,tor.com,Tor.com,"At the pinnacle of this demanding sport, artistry and balance is found in two moving as one. Yet the world’s best pair of acrobats dare not reveal that their athletic brilliance has come at t…",./scrape/jsonfiles/z4-ccnK1VnagDjPEn9ps7r5nxS8.json,TRUE
e7HhAsseBarCUUPqcEDEG/Ymeks=,Schrödinger’s Gun,Ray Wood,2015-02-18,,Alternate History;Science Fiction,Alternate History;Edited By Carl Engle Laird;Ray Wood;Schrodingers Gun;Science Fiction;Short Fiction;Short Stories;Tor Com Original,153353,,,https://www.tor.com/2015/02/18/schroedingers-gun-ray-wood/,tor.com,Tor.com,"Of all the crime scenes in all the timelines in all the multiverse, Detective O’Harren walks into the basement on West 21st. In every possible universe, Johnny Rivers is dead. But the questio…",./scrape/jsonfiles/-lbPxqLOhVMpmuZrfX35MXz8OR0.json,TRUE
iR5BxaoLwAnacmPyZBE3XNxPrf0=,The Hell of It,Peter Orullian,2015-02-25,,Epic Fantasy;Fantasy,Edited By Claire Eddy;Epic Fantasy;Fantasy;Novelette;Peter Orullian;Short Fiction;The Hell Of It;Tor Com Original,153709,,,https://www.tor.com/2015/02/25/the-hell-of-it-peter-orullian/,tor.com,Tor.com,Some heroes don’t carry blades or go to war. Some heroes are fathers desperately trying not to fail their sons.,./scrape/jsonfiles/yeUH6MJ6+NsTFIRYWvxm5RVOfpE.json,TRUE
6Hmg7EQRteMECMaZ+uzINHEc6ts=,The Shape of My Name,Nino Cipri,2015-03-04,,Science Fiction;Time Travel,Edited By Ann Vandermeer;Nino Cipri;Science Fiction;Short Fiction;Short Stories;The Shape Of My Name;Time Travel;Tor Com Original,153951,,,https://www.tor.com/2015/03/04/the-shape-of-my-name/,tor.com,Tor.com,“The Shape of My Name” by Nino Cipri is a time travel story about what it means to truly claim yourself.,./scrape/jsonfiles/7PmOQt6LEPOnqsll4GlXKgrwuOY.json,TRUE
tBcnYzvwzTRUM29w+0zxUPwY1Yg=,Amicae Aeternum,Ellen Klages; Ellenklages Com,2015-03-05,,Science Fiction,Amicae Aeternum;Ellen Klages;Jonathan Strahan;Reprints;Solaris;The Best Science Fiction And Fantasy Of The Year,168158,,,https://www.tor.com/2015/03/05/amicae-aeternum-ellen-klages/,tor.com,Tor.com,"Tor.com is honored to reprint “Amicae Aeternum” by Ellen Klages, as featured in The Best Science Fiction and Fantasy of the Year: Volume 9—publishing May 12th from Solaris. Distant worlds, time tra…",./scrape/jsonfiles/+H6kfRnjNwmf9MaxfpiV96SCQd4.json,TRUE
