fingerprint,title,author,hostname,date,categories,tags,id,license,comments,source,source-hostname,excerpt,filename,has_text
6f0tL6zg4azprR+aXFDdt6qlEvk=,"White Hart, Black Knight",Alex Bledsoe,uncannymagazine.com,2016-12-06,,,,,,https://www.uncannymagazine.com/article/white-hart-black-knight/,Uncanny Magazine,"An Eddie LaCrosse story “Would you look at that,” the queen said softly. “A white hart.” I followed her gaze. Far across the clearing, at the edge of the thick forest, an immense snow–white stag stood stock–still, as if posing for a painter. Only its ears twitched, as if it heard the queen’s faint voice. […]",./scrape/jsonfiles/A2quRWDWc2n05vz867PzuLM6dn0.json,True
8lwPAE1LTwuLb823Ls4tP7nQTbM=,The Thing In Us We Fear Just Wants Our Love,Julian K Jarboe,uncannymagazine.com,2019-10-01,,,,,,https://www.uncannymagazine.com/article/the-thing-in-us-we-fear-just-wants-our-love/,Uncanny Magazine,This disease is a motherfucker. It lies to us in our own voice.,./scrape/jsonfiles/uW86AgFCnOz7wG8i12K3bGFyGrM.json,True
6OJoh1vLiO7Hjrz28JMs+ZqA1ck=,Cerulean Memories,Maurice Broaddus,uncannymagazine.com,2020-12-01,,,,,,https://www.uncannymagazine.com/article/cerulean-memories/,Uncanny Magazine,"Content Note: Suicide Blue was her favorite color. He touched the glass case one last time before returning to the desk, but his handprint lingered on, an ethereal smudge above the backlit, cerulean shadow of her face. No matter how often he tried to write their story, he couldn’t shake free of the lies […]",./scrape/jsonfiles/ipIM4O1mMBSolRjiKtSAEtZT-rE.json,True
3hmmiGuirnwsLH9np9KXXhfT84g=,A Soul in the World,Charlie Jane Anders,uncannymagazine.com,2023-03-07,,,,,,https://www.uncannymagazine.com/article/a-soul-in-the-world/,Uncanny Magazine,"There’s nothing quieter than the sound of dreams not coming true. The moment when reality sinks in and Gwen realizes she’s never going to have the one thing she’s been yearning for since high school—the thing she made so much space in her life to accommodate—has almost no soundtrack. Distant car-tire rumbles, the stutter of […]",./scrape/jsonfiles/1ST1FlaEwgvOqUhmIklY0HpQrTw.json,True
lhzmzJQgJFc/Z4/2sdPZdOs9adg=,How to Fix a Dancer When it Breaks,Genevieve DeGuzman,uncannymagazine.com,2018-09-04,,,,,,https://www.uncannymagazine.com/article/how-to-fix-a-dancer-when-it-breaks/,Uncanny Magazine,You didn’t think I was capable of grace like this against your bull horn temper breaking china. But I learned to swallow your sound like a wide mouth cave brimming with bats. There’s a tightening around the gussets of your performed tenderness when you ask me to lean forward. I feel three fingers marking the […],./scrape/jsonfiles/ZUdKJzNP6huZOABHck4LdGE8rw4.json,True
YYeq2dNbvl1crGc5UNLqOpeVASI=,deep sleep,Roshani Chokshi,uncannymagazine.com,2020-06-03,,,,,,https://www.uncannymagazine.com/article/deep-sleep/,Uncanny Magazine,"i’ve never seen the deep sleep of monarch butterflies but I can imagine the taste of their relief in the eucalyptus grove the slow nectar of thawing winter, a rare ice wine steeped with pine needles instead of champagne at the end of passport control the pollen is a confetti of stars only ancestors […]",./scrape/jsonfiles/mbi4OM-tdNkWEc5CUit1XTh-lAg.json,True
IeOGIcUhnW3XSdI4o8HTL+CCZ/s=,Tower,Lane Waldman,uncannymagazine.com,2019-09-03,,,,,,https://www.uncannymagazine.com/article/tower/,Uncanny Magazine,"The cable has gone out again. The witch complains for a while, jiggling wires and prodding buttons and smacking the top of the TV with her hand. Then she falls asleep on the couch, her nose in the air, snoring faintly. One hand cups her stomach; the other hangs free, brushing the tangled carpet of hair that covers the floor.",./scrape/jsonfiles/FT3oPAsXC1M6hdvVQkmsQH8qvqA.json,True
UMMcoOCjgFfwcUfyFYvyytc/NbM=,Those Sofia Samatar,Sofia Samatar,uncannymagazine.com,2015-03-03,,,,,,https://www.uncannymagazine.com/article/those/,Uncanny Magazine,Those by Sofia Samatar,./scrape/jsonfiles/4ldu+fI2PLbjvPUjH2i-i7tJhgA.json,True
2oRcKS1xqkp2jD2PBuqaOPeX+Mo=,What You Might Have Missed,Arley Sorg,uncannymagazine.com,2021-12-07,,,,,,https://www.uncannymagazine.com/article/what-you-might-have-missed/,Uncanny Magazine,"You have spent years studying stories. Even if you never took an English lit class, never went to a writing group. You’ve watched countless movies and bonded with friends over favorite scenes, argued with family about what a line meant. You’ve sat through over a thousand hours of TV in a year.1 You’ve absorbed a […]",./scrape/jsonfiles/9L6WYKVXghOT962jyw8IVSSe-dc.json,True
GqAMUFuh48f3kmQaHl2ygir0eOY=,Bodies Stacked Like Firewood,Sam J Miller,uncannymagazine.com,2017-01-03,,,,,,https://www.uncannymagazine.com/article/bodies-stacked-like-firewood/,Uncanny Magazine,"Three words, allegedly, written in Sharpie on his bathroom mirror: CREMATION, NO FUNERAL. “Shortest suicide note ever,” said a girl standing beside me at the river’s edge, staring into the flames. “That’s so Cyd.” The shortest suicide note is none at all, I thought, and that was so Cyd, so much so that it made […]",./scrape/jsonfiles/0x9HQ8e0ZD0im7uAnE8YHalfAuc.json,True
oONI5FlvqckBjiqNsVSafPLf7qc=,"Goddess, Worm",Cassandra Khaw,uncannymagazine.com,2017-01-03,,,,,,https://www.uncannymagazine.com/article/goddess-worm/,Uncanny Magazine,"Three lies: One: Silence is permission; quiescence, acceptance; yes is yes means always yes. Two: This is the way of gods and beasts, a tradition of power. The men take, the woman is taken, her boundaries malleable, her desire negligible. This is cultural, universal, axiomatic fact. Mythology is unkind, deification teeth–marked by sacrifice. If there […]",./scrape/jsonfiles/vr8qjivrGO3WyKZ0MknrjQ7Mhcc.json,True
04jl4sqKz4JXtWsgqUgfycIUr7Q=,Though She Be But Little,C S E Cooney,uncannymagazine.com,2017-09-05,,,,,,https://www.uncannymagazine.com/article/though-she-be-but-little/,Uncanny Magazine,"For Jill and Julia Rios Emma Anne had a tin can attached by a string to her belt. Lots of things on strings bounced and banged from it: some useful (like the pocket knife), some decorative (a length of red ribbon longer than herself, looped up), some that simply seemed interesting enough to warrant a […]",./scrape/jsonfiles/QGoZ2YlbfNhVyU2BieKfy0EVj6w.json,True
YUblv6DRgTsC1F3wbJwX9rMrnrw=,Contingency Plans for the Apocalypse,S B Divya,uncannymagazine.com,2018-01-02,,,,,,https://www.uncannymagazine.com/article/contingency-plans-apocalypse/,Uncanny Magazine,"My apocalypse doesn’t ride on horseback or raise the dead or add suns to the sky. It arrives by tank and drone, the strict report of automatic weapons, the spying eyes of neighbors. It seeks my spouse’s life. Mine, too. I don’t expect to survive. Chula has better odds. She is a four-time triathlete, perfect […]",./scrape/jsonfiles/NOYr2mxN5KUHgUYsosNtzg0AcsE.json,True
fxhbTGPRZYzgdXM5UoAK8u8Sfr8=,The Wooden Box,Annie Neugebauer,uncannymagazine.com,2019-12-03,,,,,,https://www.uncannymagazine.com/article/the-wooden-box/,Uncanny Magazine,"I never noticed the zipper hidden over my chest bone until after you died. It’s funny how things like that go unnoticed, unused for so long. Now I grasp the pull, drag it down, reach into my chest cavity, spread the ribs, just a bit, dig among soft organs, and pull out a box. It’s […]",./scrape/jsonfiles/85f4D99FS75Sv1y-Go5M+csdaiU.json,True
UtBarhXhNIGCtpcXQdMeadV/3KY=,Proof by Induction,José Pablo Iriarte,uncannymagazine.com,2021-05-04,,,,,,https://www.uncannymagazine.com/article/proof-by-induction/,Uncanny Magazine,"Paulie rushes out the elevator doors the moment they part, only to skid to a halt at the sight of his father’s wife. She shakes her head, but he doesn’t need the confirmation. If Tricia is out here and not in the hospital room with his father, it can only mean he has passed. He […]",./scrape/jsonfiles/3LGU4m3h5WwiiVZRdhBlMO27fbA.json,True
BeaWDRQ6jXuRf+SCfJiPkmoZNNE=,Mourning Becomes Jocasta,Jane Yolen,uncannymagazine.com,2020-11-03,,,,,,https://www.uncannymagazine.com/article/mourning-becomes-jocasta/,Uncanny Magazine,"It’s complex, this idea of sorrow, this love of my son who is my husband, this one foot after another. Tomorrow is now, yesterday is when, never today. Moments wash away in morning’s mourning. Our children will know the shame of it, the blame of it, but the noose will not. It will work morning, […]",./scrape/jsonfiles/EGSjwNf-jydBg2tkO5wBvDy-20I.json,True
EVklLTknG3rJdTpcsQ1lbTgoaqg=,Translatio,Sharon Hsu,uncannymagazine.com,2018-12-04,,,,,,https://www.uncannymagazine.com/article/translatio/,Uncanny Magazine,"My mother’s letters are lost to me. I cannot read the language they are written in. My mother tries to teach me, long ago, turning our scarred kitchen table first into a desk, then into a jail. “Look here,” she says, “See how the word for heart is at the heart of the word for […]",./scrape/jsonfiles/9nbmcRI+bBBtArzXA7aglZUsKY0.json,True
PdbopBdi90PTxgLBrrYynDc96Yk=,Sibylline,Sonya Taaffe,uncannymagazine.com,2022-08-02,,,,,,https://www.uncannymagazine.com/article/sibylline/,Uncanny Magazine,". . . the word not even Vergil knew, who died with his work unfinished. —Ursula K. Le Guin, “Learning Latin in Old Age” From his fever in Brundisium he visits like the wavering in bronze scratched grave-bound across its gods and heroes, the worried wick of a face still breathing light. Ceaseless as […]",./scrape/jsonfiles/MMFmeAUNbUZAJby-lNDjcgRhRRI.json,True
Fy/0wIKgC02Z81nxT5zlaC0SWjA=,Midnight Hour,Mary Robinette Kowal,uncannymagazine.com,2015-07-07,,,,,,https://www.uncannymagazine.com/article/midnight-hour/,Uncanny Magazine,"""Midnight Hour"" by Mary Robinette Kowal in Uncanny Magazine Issue Five.",./scrape/jsonfiles/oC1mP3UFOHtDeQ3uubUL3fCz06I.json,True
hcXb/r90txCJj8JnoMwU4hLFzpM=,Birthday Girl,Rachel Swirsky,uncannymagazine.com,2018-09-04,,,,,,https://www.uncannymagazine.com/article/birthday-girl/,Uncanny Magazine,"Bella arrived late at the party, carrying a doll in a box in pink wrapping paper. She’d owned the doll when she was young, and she’d hoped Natalie would like that. Now, she wished she’d bought something. Her sister’s husband answered the door while holding a bunch of balloons. He looked surprised. Sorry I’m late, […]",./scrape/jsonfiles/ayR40Jh9d+uz0XKjgN7WeFZviXg.json,True
6NUzGMtRrERo6WdJXeYHUyp8Pfo=,The Testimony of Dragon’s Teeth,Sarah Monette,uncannymagazine.com,2018-04-03,,,,,,https://www.uncannymagazine.com/article/testimony-dragons-teeth/,Uncanny Magazine,"We are chaos. We are the teeth of dragons, shed like seeds. We look on your works, ye mighty, and we laugh. —Geoffrey Usborne Bryant “The Testimony of Dragon’s Teeth” I had known Geoffrey Usborne Bryant at school, so when I read of his death in the paper, I felt a chill. Only the chill […]",./scrape/jsonfiles/CbFUrMoPpZTB+rJ7JTngaUM9zxk.json,True
K1UF9YaW/ujk3Dc9DyytKiWqZ08=,The Cinder Girl Burns Brightly,Theodora Goss,uncannymagazine.com,2019-05-07,,,,,,https://www.uncannymagazine.com/article/the-cinder-girl-burns-brightly/,Uncanny Magazine,"Each night, her mother speaks to her out of the fire: come to me, my daughter. Come into the flames. And the Cinder Girl, the one they call Dirty Ella, even the housekeeper, even the kitchen maid, steps into the fireplace. She burns brightly, hair flaring upward, skin as white as the heart of the […]",./scrape/jsonfiles/fclmunSEQasVOm9tswnnDt8k-XU.json,True
1oDyQlLM1pAD5sp4URTOSshJUuM=,After the Dance,Mari Ness,uncannymagazine.com,2015-01-06,,,,,,https://www.uncannymagazine.com/article/dance/,Uncanny Magazine,After the Dance by Mari Ness. Uncanny Magazine Issue Two. Poem.,./scrape/jsonfiles/9hDYU0YCYaRXEYJvM98UA3q9zBw.json,True
NjLgW5keK9TbEMsjaXkwdjZI/EM=,Bones in the Rock,R K Kalaw,uncannymagazine.com,2018-07-03,,,,,,https://www.uncannymagazine.com/article/bones-in-the-rock/,Uncanny Magazine,"I am hunting for my lover’s bones in the desert. Proper women do not splay out their legs, but there’s no sitting side-saddle on a Mongolian camel. My skirts are hitched high up my knees, but I am at an age where men won’t look twice at a bare stretch of calf or pale flash […]",./scrape/jsonfiles/j9awidM1J9CiQ+BSKHbcfXLs5p8.json,True
Yr/dFSUlLpLk2q3tucFD3bWplec=,Three Voices,Lisa Bolekaja,uncannymagazine.com,2015-06-02,,,,,,https://www.uncannymagazine.com/article/three-voices/,Uncanny Magazine,Three Voices by Lisa Bolekaja in Uncanny: A Magazine of Science Fiction and Fantasy Issue Four.,./scrape/jsonfiles/hU3kNCnUrnxtCWJ8t4udl68AGus.json,True
Y8WIEqxVvSQZUgBwJBq9XCALrhQ=,Hitobashira,Betsy Aoki,uncannymagazine.com,2021-07-06,,,,,,https://www.uncannymagazine.com/article/hitobashira/,Uncanny Magazine,"Every year the water flows up to the banks and beyond, reaching slick algae fingers to the sky: betrayal of an old one-eyed widow, her son never looked after nor given a samurai’s sword. And now you have her tears greening your lands, not salty, but fetid and harsh stink rising in the bright wet […]",./scrape/jsonfiles/BCBYRauPiEc+dLm7ChdCIfkYnRY.json,True
5ITqu+BANniYjuCfbcWkhKcspxM=,Seasons of Glass and Iron,Amal El–Mohtar,uncannymagazine.com,2016-11-01,,,,,,https://www.uncannymagazine.com/article/seasons-glass-iron/,Uncanny Magazine,"For Lara West Tabitha walks, and thinks of shoes. She has been thinking about shoes for a very long time: the length of three and a half pairs, to be precise, though it’s hard to reckon in iron. Easier to reckon how many pairs are left: of the seven she set out with, three remain, […]",./scrape/jsonfiles/y4VtUcF3CRSazA0Q8XU-vJtglzQ.json,True
vh8wUCoozBCqjMNu4A9TGnzUSxI=,The Nalendar,Ann Leckie,uncannymagazine.com,2015-02-03,,,,,,https://www.uncannymagazine.com/article/nalendar/,Uncanny Magazine,The Nalendar by Ann Leckie. Uncanny Magazine Issue Two. Short fiction.,./scrape/jsonfiles/JYO6S4O6lPWwUpsIcEWWIkQl-uk.json,True
j47MsTyis8Qsib5tyBtr0CzktSY=,saltwashed,Jennifer Mace,uncannymagazine.com,2020-07-07,,,,,,https://www.uncannymagazine.com/article/saltwashed/,Uncanny Magazine,"unpeel me from my skin & let us wash it in the sea; the salt will scour sediment from my capillaries. glistening & exposed, I will pull down the sickle of the moon & scrape my tendons clean. if we touch, you will find me like the segments of an orange: membranous & soft […]",./scrape/jsonfiles/sm7xORdGoBFOspPyijqt8bAwiqo.json,True
LGN2MwJ3xZ8I3jRqGhAOcfDPMnk=,A Fall Counts Anywhere,Catherynne M Valente,uncannymagazine.com,2022-12-06,,,,,,https://www.uncannymagazine.com/article/a-fall-counts-anywhere/,Uncanny Magazine,"The late summer sun melts over a ring of toadstools twenty feet tall. On one side, a mass of glitter and veiny neon wings. On the other, a buzzing mountain of metal and electricity. The stands soar up to the heat-sink of heaven. Three thousand seats and every one sold to a screamer, a chanter, […]",./scrape/jsonfiles/AnLICw3CGAgjSIU8rTx4ukdr0JM.json,True
lyRx3/ePdgMVWXRrmfZtBt/pbk8=,Harvest,Rebecca Roanhorse,uncannymagazine.com,2020-04-07,,,,,,https://www.uncannymagazine.com/article/harvest/,Uncanny Magazine,"Never fall in love with a deer woman. Deer women are wild and without reason. Their lips are soft as evensong, their skin dark as the mysteries of a moonless forest. A deer woman will make you do terrible things for a chance to dip your fingers inside her, to have her taste linger on […]",./scrape/jsonfiles/G8Ya-nRhpSnQFSX-cPq3nQaNBIs.json,True
R9+mL+lOR1vl+0Kz4EGIWvTYBzs=,The Captain Flies,Avi Silver,uncannymagazine.com,2021-09-07,,,,,,https://www.uncannymagazine.com/article/the-captain-flies/,Uncanny Magazine,"Tell me true, friends: how often have you thought of Captain Hook as a disabled man? -Amanda Leduc in the sea-tilt sway of my bed, i exhale, starbound. with a fistful of childhood i witness in technicolor, the performance of the boy the ship the hook the tick tock tick tock tic Neck to […]",./scrape/jsonfiles/SNebGlD-U268O157oEAgQEEVGcA.json,True
